REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021-10,Canada,2016A000011124,Unemployment,Males,50 to 54 years,Persons,249,thousands,3,v2091360,1.6.2.16,51.8,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,50 to 54 years,Persons,249,thousands,3,v2091360,1.6.2.16,48.2,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,71.6,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,53.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,45.8,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,50.3,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,52,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,40.5,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,50.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,51.8,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,55.2,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,58.5,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,66.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,72.6,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,137.4,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,103.2,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,82.4,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,87.5,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,85.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,74.9,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,85,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,73.6,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,86.2,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,102.8,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,91.4,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,85.5,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,86.8,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,82.4,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,67.6,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,67,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,66.9,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,45.2,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,60,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,55 to 59 years,Persons,249,thousands,3,v2091361,1.6.2.17,56.5,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,64.5,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,55.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,40.7,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,40.8,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,46.9,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,41.7,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,40.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,42.8,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,48,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,49.8,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,57.9,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,69.4,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,115.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,90.3,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,76.7,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,64.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,71.5,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,54.8,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,56.6,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,56,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,67.2,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,73.2,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,69.1,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,70.7,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,71.9,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,66,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,68.6,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,65.3,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,65.7,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,56.3,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,47.8,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,60 to 64 years,Persons,249,thousands,3,v2091362,1.6.2.18,51.1,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,27.6,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,28.6,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,21.2,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,20.9,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,21.4,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,14.8,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,14.7,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,19.2,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,24.2,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,31.1,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,30.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,36.1,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,49.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,45.9,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,43,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,39.3,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,44.6,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,37.6,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,32.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,45,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,42.6,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,43,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,48,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,50.8,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,46.4,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,43.5,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,44.7,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,41.5,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,48.4,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,43.7,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,48.1,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,65 years and over,Persons,249,thousands,3,v2091363,1.6.2.19,49.3,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,19.4,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,20.8,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,13.4,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,13.9,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,15.4,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,10.3,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,10.4,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,15.6,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,20.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,25.1,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,23.7,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,27.1,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,40.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,36.3,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,33.4,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,30.4,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,34.9,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,29.1,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,22.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,33.3,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,28.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,31.3,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,35.7,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,34.7,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,29.9,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,28.2,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,32,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,28.2,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,34.3,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,30.7,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,31.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,65 to 69 years,Persons,249,thousands,3,v2091364,1.6.2.20,32.4,,,,1
2019-04,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,8.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,7.8,,,,1
2019-06,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,7.7,,,,1
2019-07,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,7,,,,1
2019-08,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,6.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,4.5,,,,1
2019-10,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,4.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,3.7,,,,1
2019-12,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,3.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,6,,,,1
2020-02,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,6.8,,,,1
2020-03,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,9,,,,1
2020-04,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,9,,,,1
2020-05,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,9.6,,,,1
2020-06,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,9.6,,,,1
2020-07,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,8.9,,,,1
2020-08,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,9.7,,,,1
2020-09,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,8.5,,,,1
2020-10,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,10,,,,1
2020-11,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,11.7,,,,1
2020-12,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,13.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,11.7,,,,1
2021-02,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,12.3,,,,1
2021-03,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,16.1,,,,1
2021-04,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,16.5,,,,1
2021-05,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,15.3,,,,1
2021-06,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,12.7,,,,1
2021-07,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,13.3,,,,1
2021-08,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,14.1,,,,1
2021-09,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,13,,,,1
2021-10,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,16.4,,,,1
2021-11,Canada,2016A000011124,Unemployment,Males,70 years and over,Persons,249,thousands,3,v2091365,1.6.2.21,16.9,,,,1
2019-04,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,486.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,475.9,,,,1
2019-06,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,482.7,,,,1
2019-07,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,580.1,,,,1
2019-08,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,666.4,,,,1
2019-09,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,488.9,,,,1
2019-10,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,465.7,,,,1
2019-11,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,487.4,,,,1
2019-12,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,442.8,,,,1
2020-01,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,498.3,,,,1
2020-02,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,492.1,,,,1
2020-03,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,785.8,,,,1
2020-04,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,1123.9,,,,1
2020-05,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,1262.6,,,,1
2020-06,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,1192.5,,,,1
2020-07,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,1104.7,,,,1
2020-08,Canada,2016A000011124,Unemployment,Females,15 years and over,Persons,249,thousands,3,v2091555,1.6.3.1,1157,,,,1
